match_id,set,rally,stroke,time,current_player,backhand,shot_type,chou_score,opp_score,rally_winner,shuttle_x,shuttle_y,chou_x,chou_y,opp_x,opp_y,rally_phase
9771,2,38,11,00:58:17,CHOU Tien Chen,0,return net,21,17,NA,131,288,188,700,232,195,late
9771,2,38,12,00:58:18,Kento MOMOTA,1,drive,21,17,NA,125,646,171,684,158,318,late
9771,2,38,13,00:58:18,CHOU Tien Chen,1,drive,21,17,NA,167,277,155,682,147,288,late
9771,2,38,14,00:58:19,Kento MOMOTA,1,return net,21,17,NA,222,651,165,664,167,262,late
9771,2,38,15,00:58:19,CHOU Tien Chen,0,drive,21,17,NA,236,266,212,621,174,258,late
9771,2,38,16,00:58:20,Kento MOMOTA,0,return net,21,17,CHOU Tien Chen,258,460,219,663,197,236,late
9771,3,1,1,01:00:47,CHOU Tien Chen,1,short service,0,1,NA,205,602,161,313,230,665,early
9771,3,1,2,01:00:48,Kento MOMOTA,1,net shot,0,1,NA,166,342,173,281,213,637,early
9771,3,1,3,01:00:49,CHOU Tien Chen,1,net shot,0,1,NA,196,544,152,338,162,648,early
9771,3,1,4,01:00:50,Kento MOMOTA,1,net shot,0,1,NA,187,416,174,300,188,597,early
9771,3,1,5,01:00:50,CHOU Tien Chen,1,rush,0,1,Kento MOMOTA,187,416,188,397,170,622,early
9771,3,2,1,01:01:06,Kento MOMOTA,1,short service,0,2,NA,214,343,228,316,167,629,early
9771,3,2,2,01:01:06,CHOU Tien Chen,1,push,0,2,NA,91,766,204,345,176,652,early
9771,3,2,3,01:01:07,Kento MOMOTA,0,passive drop,0,2,NA,87,315,157,279,111,757,early
9771,3,2,4,01:01:08,CHOU Tien Chen,0,return net,0,2,NA,101,579,128,281,142,709,early
9771,3,2,5,01:01:09,Kento MOMOTA,0,return net,0,2,NA,91,367,149,281,109,642,early
9771,3,2,6,01:01:10,CHOU Tien Chen,0,net shot,0,2,NA,99,524,114,355,139,666,early
9771,3,2,7,01:01:11,Kento MOMOTA,0,push,0,2,NA,104,208,144,309,95,581,early
9771,3,2,8,01:01:12,CHOU Tien Chen,0,passive drop,0,2,NA,164,641,111,193,154,673,early
9771,3,2,9,01:01:13,Kento MOMOTA,0,cross-court net shot,0,2,NA,249,369,146,238,160,661,early
9771,3,2,10,01:01:13,CHOU Tien Chen,1,lob,0,2,NA,102,754,201,360,186,668,early
9771,3,2,11,01:01:15,Kento MOMOTA,0,passive drop,0,2,NA,245,400,168,284,116,773,early
9771,3,2,12,01:01:16,CHOU Tien Chen,1,lob,0,2,NA,92,772,211,338,166,712,early
9771,3,2,13,01:01:17,Kento MOMOTA,0,clear,0,2,NA,86,196,169,290,139,775,early
9771,3,2,14,01:01:18,CHOU Tien Chen,0,smash,0,2,Kento MOMOTA,307,666,91,193,158,713,early
9771,3,3,1,01:01:50,Kento MOMOTA,1,short service,0,3,NA,150,318,142,295,181,634,early
9771,3,3,2,01:01:50,CHOU Tien Chen,0,cross-court net shot,0,3,NA,235,534,154,342,176,651,early
9771,3,3,3,01:01:51,Kento MOMOTA,1,lob,0,3,NA,106,208,184,313,219,579,early
9771,3,3,4,01:01:52,CHOU Tien Chen,0,passive drop,0,3,NA,129,586,132,194,161,679,early
9771,3,3,5,01:01:53,Kento MOMOTA,0,cross-court net shot,0,3,NA,264,358,150,226,132,664,early
9771,3,3,6,01:01:54,CHOU Tien Chen,1,push,0,3,NA,255,753,220,356,186,668,early
9771,3,3,7,01:01:55,Kento MOMOTA,1,passive drop,0,3,NA,247,360,195,298,230,766,early
9771,3,3,8,01:01:56,CHOU Tien Chen,1,drive,0,3,NA,246,674,203,325,204,718,early
9771,3,3,9,01:01:56,Kento MOMOTA,1,return net,0,3,NA,255,360,207,298,215,674,early
9771,3,3,10,01:01:57,CHOU Tien Chen,1,push,0,3,NA,100,747,218,325,193,680,early
9771,3,3,11,01:01:58,Kento MOMOTA,0,drop,0,3,NA,95,352,168,267,150,767,early
9771,3,3,12,01:01:59,CHOU Tien Chen,0,return net,0,3,NA,100,524,111,319,142,717,early
9771,3,3,13,01:02:00,Kento MOMOTA,0,lob,0,3,NA,102,198,134,306,103,589,early
9771,3,3,14,01:02:01,CHOU Tien Chen,0,smash,0,3,NA,131,673,113,155,159,684,early
9771,3,3,15,01:02:02,Kento MOMOTA,0,cross-court net shot,0,3,NA,251,379,122,176,157,699,early
9771,3,3,16,01:02:03,CHOU Tien Chen,1,push,0,3,Kento MOMOTA,306,789,202,338,182,689,early
9771,3,4,1,01:02:24,Kento MOMOTA,1,short service,0,4,NA,207,300,235,303,167,630,early
9771,3,4,2,01:02:25,CHOU Tien Chen,1,push,0,4,NA,106,739,195,342,180,654,early
9771,3,4,3,01:02:25,Kento MOMOTA,0,smash,0,4,NA,105,285,158,274,133,760,early
9771,3,4,4,01:02:26,CHOU Tien Chen,0,return net,0,4,NA,116,652,149,272,120,772,early
9771,3,4,5,01:02:27,Kento MOMOTA,0,return net,0,4,NA,107,361,137,283,118,644,early
9771,3,4,6,01:02:28,CHOU Tien Chen,0,net shot,0,4,NA,107,557,111,391,142,669,early
9771,3,4,7,01:02:28,Kento MOMOTA,0,lob,0,4,NA,240,215,125,344,106,599,early
9771,3,4,8,01:02:29,CHOU Tien Chen,0,smash,0,4,NA,127,633,230,179,185,672,early
9771,3,4,9,01:02:30,Kento MOMOTA,0,return net,0,4,NA,87,378,249,179,176,694,early
9771,3,4,10,01:02:31,CHOU Tien Chen,0,net shot,0,4,NA,79,511,126,339,117,653,early
9771,3,4,11,01:02:32,Kento MOMOTA,0,push,0,4,NA,257,195,92,348,91,555,early
9771,3,4,12,01:02:33,CHOU Tien Chen,1,clear,0,4,NA,251,768,210,207,224,686,early
9771,3,4,13,01:02:34,Kento MOMOTA,0,smash,0,4,NA,232,277,188,231,249,778,early
9771,3,4,14,01:02:35,CHOU Tien Chen,1,return net,0,4,Kento MOMOTA,330,228,196,258,234,767,early
9771,3,5,1,01:03:14,Kento MOMOTA,1,short service,0,5,NA,132,353,145,304,181,632,early
9771,3,5,2,01:03:14,CHOU Tien Chen,1,lob,0,5,NA,89,736,141,353,168,652,early
9771,3,5,3,01:03:16,Kento MOMOTA,0,drop,0,5,NA,106,322,157,293,95,774,early
9771,3,5,4,01:03:17,CHOU Tien Chen,0,return net,0,5,NA,98,543,127,297,130,707,early
9771,3,5,5,01:03:17,Kento MOMOTA,0,lob,0,5,NA,237,205,142,288,99,614,early
9771,3,5,6,01:03:19,CHOU Tien Chen,1,back-court drive,0,5,NA,214,579,209,192,195,668,early
9771,3,5,7,01:03:19,Kento MOMOTA,1,return net,0,5,NA,173,385,197,234,187,652,early
9771,3,5,8,01:03:20,CHOU Tien Chen,1,lob,0,5,NA,261,766,159,322,167,674,early
9771,3,5,9,01:03:21,Kento MOMOTA,0,smash,0,5,NA,242,284,190,274,250,778,early
9771,3,5,10,01:03:22,CHOU Tien Chen,1,drive,0,5,Kento MOMOTA,283,378,226,275,271,772,early
9771,3,6,1,01:03:52,Kento MOMOTA,1,short service,1,5,NA,225,300,237,309,168,630,early
9771,3,6,2,01:03:52,CHOU Tien Chen,1,push,1,5,NA,242,758,211,345,170,661,early
9771,3,6,3,01:03:53,Kento MOMOTA,0,smash,1,5,NA,230,303,197,286,237,763,early
9771,3,6,4,01:03:54,CHOU Tien Chen,1,return net,1,5,NA,226,615,203,277,252,765,early
9771,3,6,5,01:03:55,Kento MOMOTA,1,return net,1,5,NA,172,376,194,279,207,662,early
9771,3,6,6,01:03:55,CHOU Tien Chen,1,net shot,1,5,NA,171,528,162,344,164,666,early
9771,3,6,7,01:03:56,Kento MOMOTA,1,lob,1,5,NA,101,218,163,329,152,571,early
9771,3,6,8,01:03:58,CHOU Tien Chen,0,drop,1,5,NA,131,591,115,188,157,679,early
9771,3,6,9,01:03:59,Kento MOMOTA,0,return net,1,5,NA,103,354,147,257,129,638,early
9771,3,6,10,01:04:00,CHOU Tien Chen,0,net shot,1,5,NA,113,524,112,370,135,644,early
9771,3,6,11,01:04:00,Kento MOMOTA,0,lob,1,5,NA,116,203,146,333,101,550,early
9771,3,6,12,01:04:02,CHOU Tien Chen,0,smash,1,5,NA,168,668,126,196,168,691,early
9771,3,6,13,01:04:02,Kento MOMOTA,0,defensive return drive,1,5,NA,192,298,116,186,171,707,early
9771,3,6,14,01:04:03,CHOU Tien Chen,1,drive,1,5,NA,218,663,174,302,189,696,early
9771,3,6,15,01:04:04,Kento MOMOTA,1,return net,1,5,NA,226,347,200,291,211,681,early
9771,3,6,16,01:04:04,CHOU Tien Chen,1,lob,1,5,NA,113,748,213,349,197,678,early
9771,3,6,17,01:04:06,Kento MOMOTA,0,drop,1,5,NA,246,341,170,288,132,772,early
9771,3,6,18,01:04:06,CHOU Tien Chen,1,push,1,5,NA,252,758,222,327,168,719,early
9771,3,6,19,01:04:07,Kento MOMOTA,1,return net,1,5,NA,244,341,209,295,248,728,early
9771,3,6,20,01:04:08,CHOU Tien Chen,1,net shot,1,5,NA,249,521,219,381,196,690,early
9771,3,6,21,01:04:09,Kento MOMOTA,1,lob,1,5,NA,166,226,210,338,240,558,early
9771,3,6,22,01:04:11,CHOU Tien Chen,0,smash,1,5,NA,122,669,163,196,171,710,early
9771,3,6,23,01:04:12,Kento MOMOTA,0,cross-court net shot,1,5,NA,207,389,160,199,157,709,early
9771,3,6,24,01:04:13,CHOU Tien Chen,1,lob,1,5,NA,93,770,199,342,181,668,early
9771,3,6,25,01:04:14,Kento MOMOTA,0,clear,1,5,NA,88,198,164,290,124,777,early
9771,3,6,26,01:04:15,CHOU Tien Chen,0,clear,1,5,NA,94,772,88,208,155,682,early
9771,3,6,27,01:04:16,Kento MOMOTA,0,clear,1,5,NA,252,190,149,269,115,785,early
9771,3,6,28,01:04:18,CHOU Tien Chen,0,clear,1,5,NA,244,779,240,210,184,713,early
9771,3,6,29,01:04:19,Kento MOMOTA,0,clear,1,5,NA,101,196,195,275,255,789,early
9771,3,6,30,01:04:21,CHOU Tien Chen,0,drop,1,5,NA,111,599,157,194,174,700,early
9771,3,6,31,01:04:21,Kento MOMOTA,0,net shot,1,5,NA,90,388,172,239,114,620,early
9771,3,6,32,01:04:22,CHOU Tien Chen,0,net shot,1,5,CHOU Tien Chen,53,503,118,378,143,646,early
9771,3,7,1,01:04:47,CHOU Tien Chen,1,long service,2,5,NA,98,774,186,311,140,664,early
9771,3,7,2,01:04:48,Kento MOMOTA,0,clear,2,5,NA,91,203,175,286,139,763,early
9771,3,7,3,01:04:50,CHOU Tien Chen,0,clear,2,5,NA,98,770,102,198,156,678,early
9771,3,7,4,01:04:51,Kento MOMOTA,0,wrist smash,2,5,NA,98,306,162,269,135,781,early
9771,3,7,5,01:04:51,CHOU Tien Chen,0,return net,2,5,NA,119,566,139,272,144,771,early
9771,3,7,6,01:04:52,Kento MOMOTA,0,lob,2,5,NA,242,197,135,290,118,625,early
9771,3,7,7,01:04:53,CHOU Tien Chen,0,clear,2,5,NA,263,766,224,202,183,674,early
9771,3,7,8,01:04:55,Kento MOMOTA,0,drop,2,5,NA,266,369,197,258,234,777,early
9771,3,7,9,01:04:55,CHOU Tien Chen,1,return net,2,5,NA,246,543,239,300,209,732,early
9771,3,7,10,01:04:56,Kento MOMOTA,1,net shot,2,5,NA,233,404,222,325,237,592,early
9771,3,7,11,01:04:57,CHOU Tien Chen,1,lob,2,5,NA,99,781,222,398,212,585,early
9771,3,7,12,01:04:59,Kento MOMOTA,0,clear,2,5,NA,91,203,175,293,144,785,early
9771,3,7,13,01:05:00,CHOU Tien Chen,0,smash,2,5,NA,256,677,114,206,167,714,early
9771,3,7,14,01:05:01,Kento MOMOTA,1,return net,2,5,CHOU Tien Chen,306,264,139,241,202,687,early
9771,3,8,1,01:05:22,CHOU Tien Chen,1,long service,3,5,NA,263,754,161,324,230,667,early
9771,3,8,2,01:05:23,Kento MOMOTA,0,smash,3,5,NA,237,309,187,284,244,763,early
9771,3,8,3,01:05:24,CHOU Tien Chen,1,return net,3,5,NA,216,572,194,279,256,762,early
9771,3,8,4,01:05:25,Kento MOMOTA,1,lob,3,5,NA,96,203,178,277,196,674,early
9771,3,8,5,01:05:26,CHOU Tien Chen,0,passive drop,3,5,NA,133,526,130,188,161,682,early
9771,3,8,6,01:05:27,Kento MOMOTA,0,lob,3,5,NA,271,217,152,260,119,607,early
9771,3,8,7,01:05:28,CHOU Tien Chen,0,clear,3,5,NA,270,774,254,192,186,665,early
9771,3,8,8,01:05:30,Kento MOMOTA,0,clear,3,5,NA,93,170,199,267,252,785,early
9771,3,8,9,01:05:31,CHOU Tien Chen,0,clear,3,5,NA,269,770,116,208,169,688,early
9771,3,8,10,01:05:32,Kento MOMOTA,1,passive drop,3,5,NA,262,382,198,288,256,754,early
9771,3,8,11,01:05:33,CHOU Tien Chen,1,push,3,5,NA,106,785,234,318,218,706,early
9771,3,8,12,01:05:34,Kento MOMOTA,0,clear,3,5,NA,261,192,178,288,145,760,early
9771,3,8,13,01:05:35,CHOU Tien Chen,0,clear,3,5,CHOU Tien Chen,270,798,227,217,187,712,early
9771,3,9,1,01:06:37,CHOU Tien Chen,1,short service,3,6,NA,122,609,187,311,139,664,early
9771,3,9,2,01:06:37,Kento MOMOTA,1,return net,3,6,NA,100,354,167,304,121,632,early
9771,3,9,3,01:06:38,CHOU Tien Chen,0,net shot,3,6,NA,105,527,116,370,142,650,early
9771,3,9,4,01:06:39,Kento MOMOTA,0,lob,3,6,NA,102,223,147,315,101,571,early
9771,3,9,5,01:06:40,CHOU Tien Chen,0,wrist smash,3,6,NA,120,579,129,186,159,679,early
9771,3,9,6,01:06:41,Kento MOMOTA,0,return net,3,6,NA,160,359,160,216,139,664,early
9771,3,9,7,01:06:42,CHOU Tien Chen,1,lob,3,6,NA,104,772,141,326,163,673,early
9771,3,9,8,01:06:43,Kento MOMOTA,0,smash,3,6,NA,108,290,160,267,137,771,early
9771,3,9,9,01:06:43,CHOU Tien Chen,0,return net,3,6,NA,95,569,149,265,119,780,early
9771,3,9,10,01:06:44,Kento MOMOTA,0,return net,3,6,NA,88,386,141,260,96,604,early
9771,3,9,11,01:06:45,CHOU Tien Chen,0,net shot,3,6,NA,94,493,100,365,129,625,early
9771,3,9,12,01:06:46,Kento MOMOTA,0,lob,3,6,NA,95,208,124,348,98,557,early
9771,3,9,13,01:06:47,CHOU Tien Chen,0,smash,3,6,NA,108,678,108,221,156,701,early
9771,3,9,14,01:06:48,Kento MOMOTA,0,cross-court net shot,3,6,NA,258,365,95,221,159,727,early
9771,3,9,15,01:06:49,CHOU Tien Chen,1,drive,3,6,NA,252,674,196,353,178,710,early
9771,3,9,16,01:06:49,Kento MOMOTA,1,drive,3,6,NA,249,300,211,320,233,689,early
9771,3,9,17,01:06:50,CHOU Tien Chen,1,return net,3,6,NA,247,610,205,293,217,684,early
9771,3,9,18,01:06:51,Kento MOMOTA,1,return net,3,6,NA,256,379,202,277,225,651,early
9771,3,9,19,01:06:52,CHOU Tien Chen,1,net shot,3,6,NA,263,516,231,360,202,626,early
9771,3,9,20,01:06:52,Kento MOMOTA,1,rush,3,6,Kento MOMOTA,231,192,242,338,242,539,early
9771,3,10,1,01:07:42,Kento MOMOTA,1,short service,3,7,NA,119,384,143,295,181,629,early
9771,3,10,2,01:07:43,CHOU Tien Chen,1,push,3,7,NA,252,762,140,329,156,660,early
9771,3,10,3,01:07:44,Kento MOMOTA,0,drop,3,7,NA,113,346,188,274,229,777,early
9771,3,10,4,01:07:45,CHOU Tien Chen,0,return net,3,7,NA,111,559,137,315,194,732,early
9771,3,10,5,01:07:46,Kento MOMOTA,0,lob,3,7,NA,233,251,140,295,108,586,early
9771,3,10,6,01:07:47,CHOU Tien Chen,0,smash,3,7,NA,101,671,213,192,174,677,early
9771,3,10,7,01:07:47,Kento MOMOTA,0,return net,3,7,NA,99,382,217,199,133,716,early
9771,3,10,8,01:07:48,CHOU Tien Chen,0,return net,3,7,NA,102,545,123,342,139,697,early
9771,3,10,9,01:07:49,Kento MOMOTA,0,lob,3,7,NA,97,223,146,318,98,612,early
9771,3,10,10,01:07:50,CHOU Tien Chen,0,passive drop,3,7,NA,237,569,113,188,139,660,early
9771,3,10,11,01:07:51,Kento MOMOTA,1,net shot,3,7,NA,262,371,168,246,216,605,early
9771,3,10,12,01:07:52,CHOU Tien Chen,1,lob,3,7,NA,268,747,216,377,199,640,early
9771,3,10,13,01:07:54,Kento MOMOTA,0,wrist smash,3,7,NA,254,282,198,284,272,778,early
9771,3,10,14,01:07:54,CHOU Tien Chen,1,defensive return lob,3,7,NA,270,777,215,286,261,749,early
9771,3,10,15,01:07:55,Kento MOMOTA,0,clear,3,7,NA,96,216,209,282,270,777,early
9771,3,10,16,01:07:57,CHOU Tien Chen,0,drop,3,7,NA,247,555,137,211,171,710,early
9771,3,10,17,01:07:57,Kento MOMOTA,1,return net,3,7,NA,112,221,131,204,221,654,early
9771,3,10,18,01:07:59,CHOU Tien Chen,0,clear,3,7,NA,110,772,149,219,183,677,early
9771,3,10,19,01:08:00,Kento MOMOTA,0,smash,3,7,NA,264,296,152,243,134,764,early
9771,3,10,20,01:08:00,CHOU Tien Chen,1,return net,3,7,NA,252,539,170,291,121,766,early
9771,3,10,21,01:08:01,Kento MOMOTA,1,net shot,3,7,NA,244,424,208,311,228,590,early
9771,3,10,22,01:08:02,CHOU Tien Chen,1,push,3,7,Kento MOMOTA,247,469,226,392,208,632,early
9771,3,11,1,01:08:42,Kento MOMOTA,1,short service,4,7,NA,215,358,234,307,168,629,early
9771,3,11,2,01:08:43,CHOU Tien Chen,1,push,4,7,NA,91,764,203,353,174,654,early
9771,3,11,3,01:08:44,Kento MOMOTA,0,passive drop,4,7,NA,241,358,160,281,117,769,early
9771,3,11,4,01:08:45,CHOU Tien Chen,1,return net,4,7,NA,239,548,202,342,180,706,early
9771,3,11,5,01:08:46,Kento MOMOTA,1,lob,4,7,NA,105,223,202,291,230,620,early
9771,3,11,6,01:08:47,CHOU Tien Chen,0,clear,4,7,NA,109,774,116,183,171,699,early
9771,3,11,7,01:08:48,Kento MOMOTA,0,smash,4,7,NA,243,296,148,233,141,755,early
9771,3,11,8,01:08:49,CHOU Tien Chen,1,return net,4,7,NA,242,594,181,288,123,768,early
9771,3,11,9,01:08:49,Kento MOMOTA,1,lob,4,7,NA,110,211,206,272,220,696,early
9771,3,11,10,01:08:50,CHOU Tien Chen,0,clear,4,7,NA,105,769,155,229,173,694,early
9771,3,11,11,01:08:51,Kento MOMOTA,0,passive drop,4,7,NA,111,376,153,274,126,760,early
9771,3,11,12,01:08:52,CHOU Tien Chen,0,net shot,4,7,NA,107,567,132,357,160,730,early
9771,3,11,13,01:08:53,Kento MOMOTA,0,lob,4,7,NA,104,233,152,315,117,606,early
9771,3,11,14,01:08:54,CHOU Tien Chen,0,drop,4,7,CHOU Tien Chen,75,602,125,188,154,670,early
9771,3,12,1,01:09:17,CHOU Tien Chen,1,long service,5,7,NA,249,785,162,322,227,666,early
9771,3,12,2,01:09:18,Kento MOMOTA,0,clear,5,7,NA,97,196,186,291,247,763,early
9771,3,12,3,01:09:19,CHOU Tien Chen,0,passive drop,5,7,NA,151,583,117,213,173,697,early
9771,3,12,4,01:09:19,Kento MOMOTA,1,return net,5,7,NA,107,384,149,238,162,679,early
9771,3,12,5,01:09:20,CHOU Tien Chen,0,net shot,5,7,NA,105,547,120,365,154,667,early
9771,3,12,6,01:09:22,Kento MOMOTA,0,cross-court net shot,5,7,CHOU Tien Chen,176,504,122,339,103,571,early
9771,3,13,1,01:09:40,CHOU Tien Chen,1,long service,5,8,NA,103,765,187,313,138,661,early
9771,3,13,2,01:09:41,Kento MOMOTA,0,clear,5,8,NA,220,237,171,291,127,764,early
9771,3,13,3,01:09:42,CHOU Tien Chen,0,smash,5,8,NA,115,684,201,207,172,730,early
9771,3,13,4,01:09:43,Kento MOMOTA,0,return net,5,8,NA,104,399,201,176,160,712,early
9771,3,13,5,01:09:44,CHOU Tien Chen,0,push,5,8,Kento MOMOTA,250,823,139,346,139,688,early
9771,3,14,1,01:10:13,Kento MOMOTA,1,short service,5,9,NA,123,346,145,288,181,632,early
9771,3,14,2,01:10:13,CHOU Tien Chen,1,push,5,9,NA,102,743,135,348,164,654,early
9771,3,14,3,01:10:14,Kento MOMOTA,0,smash,5,9,NA,109,322,163,281,130,764,early
9771,3,14,4,01:10:15,CHOU Tien Chen,0,return net,5,9,NA,112,631,147,262,113,776,early
9771,3,14,5,01:10:16,Kento MOMOTA,0,return net,5,9,NA,93,363,154,269,123,630,early
9771,3,14,6,01:10:17,CHOU Tien Chen,0,net shot,5,9,NA,106,555,113,388,134,646,early
9771,3,14,7,01:10:17,Kento MOMOTA,0,net shot,5,9,NA,98,417,135,340,99,572,early
9771,3,14,8,01:10:18,CHOU Tien Chen,0,lob,5,9,NA,229,742,116,384,122,583,early
9771,3,14,9,01:10:20,Kento MOMOTA,0,wrist smash,5,9,NA,225,307,179,291,193,774,early
9771,3,14,10,01:10:21,CHOU Tien Chen,1,defensive return drive,5,9,NA,135,679,188,298,197,733,mid
9771,3,14,11,01:10:21,Kento MOMOTA,0,return net,5,9,NA,148,361,175,291,158,678,mid
9771,3,14,12,01:10:22,CHOU Tien Chen,1,push,5,9,NA,113,749,151,340,159,675,mid
9771,3,14,13,01:10:23,Kento MOMOTA,0,smash,5,9,NA,151,326,160,290,139,748,mid
9771,3,14,14,01:10:23,CHOU Tien Chen,1,return net,5,9,Kento MOMOTA,39,525,150,279,121,749,mid
9771,3,15,1,01:11:01,Kento MOMOTA,1,long service,6,9,NA,232,232,236,305,169,626,mid
9771,3,15,2,01:11:01,CHOU Tien Chen,0,smash,6,9,CHOU Tien Chen,84,739,249,210,191,684,mid
9771,3,16,1,01:11:16,CHOU Tien Chen,1,long service,7,9,NA,251,779,161,313,231,665,mid
9771,3,16,2,01:11:17,Kento MOMOTA,0,wrist smash,7,9,NA,239,309,186,277,240,781,mid
9771,3,16,3,01:11:18,CHOU Tien Chen,1,return net,7,9,NA,251,544,234,275,229,737,mid
9771,3,16,4,01:11:18,Kento MOMOTA,1,cross-court net shot,7,9,NA,95,374,217,268,244,617,mid
9771,3,16,5,01:11:19,CHOU Tien Chen,0,net shot,7,9,NA,101,415,141,382,171,663,mid
9771,3,16,6,01:11:20,Kento MOMOTA,0,net shot,7,9,NA,92,405,148,335,111,576,mid
9771,3,16,7,01:11:21,CHOU Tien Chen,0,lob,7,9,NA,94,764,114,380,149,632,mid
9771,3,16,8,01:11:23,Kento MOMOTA,0,smash,7,9,NA,107,310,163,274,109,790,mid
9771,3,16,9,01:11:23,CHOU Tien Chen,0,return net,7,9,NA,109,574,152,279,105,776,mid
9771,3,16,10,01:11:24,Kento MOMOTA,0,return net,7,9,NA,88,352,153,288,128,630,mid
9771,3,16,11,01:11:25,CHOU Tien Chen,0,net shot,7,9,NA,90,522,116,382,135,650,mid
9771,3,16,12,01:11:26,Kento MOMOTA,0,lob,7,9,CHOU Tien Chen,26,167,146,333,98,555,mid
9771,3,17,1,01:11:43,CHOU Tien Chen,1,long service,8,9,NA,124,763,186,318,139,663,mid
9771,3,17,2,01:11:44,Kento MOMOTA,0,smash,8,9,NA,170,279,172,279,129,749,mid
9771,3,17,3,01:11:44,CHOU Tien Chen,1,return net,8,9,NA,119,554,156,267,131,775,mid
9771,3,17,4,01:11:45,Kento MOMOTA,0,drive,8,9,NA,185,272,171,288,144,646,mid
9771,3,17,5,01:11:46,CHOU Tien Chen,1,drive,8,9,NA,161,595,183,304,178,677,mid
9771,3,17,6,01:11:46,Kento MOMOTA,1,drive,8,9,NA,175,291,177,291,179,675,mid
9771,3,17,7,01:11:47,CHOU Tien Chen,1,return net,8,9,NA,117,594,174,288,168,697,mid
9771,3,17,8,01:11:47,Kento MOMOTA,0,net shot,8,9,NA,91,409,168,284,115,625,mid
9771,3,17,9,01:11:48,CHOU Tien Chen,0,lob,8,9,NA,100,762,118,378,122,611,mid
9771,3,17,10,01:11:50,Kento MOMOTA,0,clear,8,9,NA,93,206,158,283,118,781,mid
9771,3,17,11,01:11:51,CHOU Tien Chen,0,drop,8,9,NA,96,602,111,193,165,716,mid
9771,3,17,12,01:11:52,Kento MOMOTA,0,return net,8,9,NA,91,388,117,181,112,670,mid
9771,3,17,13,01:11:53,CHOU Tien Chen,0,net shot,8,9,NA,101,538,115,365,139,663,mid
9771,3,17,14,01:11:54,Kento MOMOTA,0,lob,8,9,CHOU Tien Chen,107,141,136,331,94,574,mid
9771,3,18,1,01:12:12,CHOU Tien Chen,1,long service,8,10,NA,242,759,162,324,230,683,mid
9771,3,18,2,01:12:13,Kento MOMOTA,0,wrist smash,8,10,Kento MOMOTA,296,299,183,293,229,777,mid
9771,3,19,1,01:12:35,Kento MOMOTA,1,short service,9,10,NA,147,306,147,299,181,634,mid
9771,3,19,2,01:12:36,CHOU Tien Chen,1,net shot,9,10,NA,115,571,140,357,162,657,mid
9771,3,19,3,01:12:37,Kento MOMOTA,0,net shot,9,10,NA,109,415,155,309,113,584,mid
9771,3,19,4,01:12:37,CHOU Tien Chen,0,lob,9,10,NA,237,769,118,382,129,596,mid
9771,3,19,5,01:12:39,Kento MOMOTA,0,wrist smash,9,10,NA,221,305,190,295,217,805,mid
9771,3,19,6,01:12:40,CHOU Tien Chen,1,cross-court net shot,9,10,NA,106,586,223,314,211,740,mid
9771,3,19,7,01:12:41,Kento MOMOTA,0,return net,9,10,NA,86,382,181,297,134,636,mid
9771,3,19,8,01:12:41,CHOU Tien Chen,0,return net,9,10,NA,94,513,129,380,137,663,mid
9771,3,19,9,01:12:42,Kento MOMOTA,0,lob,9,10,NA,108,243,160,306,100,611,mid
9771,3,19,10,01:12:44,CHOU Tien Chen,0,drop,9,10,NA,100,552,115,198,150,699,mid
9771,3,19,11,01:12:45,Kento MOMOTA,0,cross-court net shot,9,10,NA,250,392,145,238,119,672,mid
9771,3,19,12,01:12:45,CHOU Tien Chen,1,return net,9,10,NA,227,597,205,342,184,677,mid
9771,3,19,13,01:12:46,Kento MOMOTA,1,net shot,9,10,NA,263,396,192,291,218,599,mid
9771,3,19,14,01:12:47,CHOU Tien Chen,1,net shot,9,10,NA,273,500,220,406,207,620,mid
9771,3,19,15,01:12:48,Kento MOMOTA,1,lob,9,10,NA,259,215,216,362,240,534,mid
9771,3,19,16,01:12:50,CHOU Tien Chen,0,smash,9,10,NA,244,719,259,205,185,713,mid
9771,3,19,17,01:12:50,Kento MOMOTA,1,cross-court net shot,9,10,NA,154,374,256,197,195,727,mid
9771,3,19,18,01:12:51,CHOU Tien Chen,0,return net,9,10,NA,135,612,213,340,225,716,mid
9771,3,19,19,01:12:52,Kento MOMOTA,0,net shot,9,10,NA,82,456,150,324,143,650,mid
9771,3,19,20,01:12:53,CHOU Tien Chen,0,lob,9,10,NA,94,758,118,423,146,647,mid
9771,3,19,21,01:12:54,Kento MOMOTA,0,back-court drive,9,10,NA,108,288,163,274,118,745,mid
9771,3,19,22,01:12:55,CHOU Tien Chen,0,return net,9,10,NA,108,607,147,274,142,707,mid
9771,3,19,23,01:12:55,Kento MOMOTA,0,return net,9,10,NA,128,333,150,288,126,682,mid
9771,3,19,24,01:12:56,CHOU Tien Chen,0,cross-court net shot,9,10,NA,245,579,154,311,171,680,mid
9771,3,19,25,01:12:57,Kento MOMOTA,1,net shot,9,10,NA,256,379,192,286,227,618,mid
9771,3,19,26,01:12:58,CHOU Tien Chen,1,push,9,10,NA,102,778,238,385,200,649,mid
9771,3,19,27,01:12:59,Kento MOMOTA,0,passive drop,9,10,NA,102,369,168,288,141,781,mid
9771,3,19,28,01:13:00,CHOU Tien Chen,0,net shot,9,10,NA,106,498,123,317,148,709,mid
